season,firstName,lastName,position,origin,destination,transferDate,rating,stars,eligibility
2024,Camdyn,Stiegeler,QB,Washington,,2024-04-18T15:16:00.000Z,,,Immediate
2024,Steve,Smedley,QB,Utah,,2024-04-18T15:15:00.000Z,,,Immediate
2024,Ezekiel,Zeff,DL,Charlotte,,2024-04-18T15:09:00.000Z,,,Immediate
2024,Tavyn,Jackson,S,Coastal Carolina,,2024-04-18T14:56:00.000Z,,,Immediate
2024,Grant,Tisdale,QB,TCU,,2024-04-18T14:51:00.000Z,,3.0,Immediate
2024,Zy,Brockington,DL,Memphis,,2023-12-04T14:13:00.000Z,,3.0,Immediate
2024,Torren,Union,S,New Mexico State,,2024-04-18T14:42:00.000Z,,,Immediate
2024,Zion,Agnew,WR,East Carolina,Lenoir-Rhyne,2023-12-04T12:52:00.000Z,,3.0,Immediate
2024,Cedric,Anton,TE,Eastern Michigan,Tiffin University,2024-04-18T14:40:00.000Z,,3.0,Immediate
2024,Ke'Vion,Wellington,DL,Eastern Michigan,Austin Peay,2024-04-18T14:39:00.000Z,,3.0,Immediate
2024,Brandon,Baldwin,OT,Michigan State,,2023-11-29T19:16:00.000Z,,3.0,Withdrawn
2024,Larry,Preston,CB,Florida International,,2024-04-17T14:31:00.000Z,,,Immediate
2024,Trenton,VanBoening,OT,Eastern Michigan,Pennsylvania,2024-04-17T14:03:00.000Z,,3.0,Immediate
2024,Ahmarian,Granger,WR,Old Dominion,James Madison,2024-04-16T16:30:00.000Z,,3.0,Immediate
2024,Demouy,Kennedy,LB,Colorado,,2024-04-18T14:44:00.000Z,0.86,3.0,Immediate
2024,Dennard,Flowers,EDGE,Arkansas State,,2024-04-16T16:26:00.000Z,,3.0,Immediate
2024,Nukuluve,Helu,RB,BYU,,2024-04-16T16:26:00.000Z,,3.0,Immediate
2024,Jacques,Badolato-Birdsell,RB,Nevada,Portland State,2024-04-19T14:39:00.000Z,,3.0,Immediate
2024,Vann,Schield,RB,Colorado State,Northern Colorado,2024-04-18T01:32:00.000Z,,,Immediate
2024,Harold,West,S,North Texas,Abilene Christian,2024-04-18T00:40:00.000Z,,3.0,Immediate
2024,Xavier,McIver,DL,East Carolina,UT Martin,2023-12-04T12:52:00.000Z,,3.0,Immediate
2024,Carter,Smith,OT,Indiana,,2023-11-28T01:52:00.000Z,0.88,3.0,Withdrawn
2024,David,Chapeau,P,East Carolina,Central Michigan,2023-11-28T01:50:00.000Z,,,Immediate
2024,Danny,King,K,West Virginia,Southern Utah,2023-12-08T16:32:00.000Z,,,Immediate
2024,Ryan,Hoerstkamp,TE,Missouri,Middle Tennessee,2024-04-16T15:49:00.000Z,,3.0,Immediate
2024,Ethon,Cole,S,Purdue,Duquesne,2024-04-16T15:47:00.000Z,,3.0,Immediate
2024,Tyler,Williams,S,UTEP,,2023-11-28T01:52:00.000Z,,3.0,Immediate
2024,Bauer,Sharp,TE,SE Louisiana,Oklahoma,2023-11-22T23:34:00.000Z,0.9,4.0,Immediate
2024,Seven,McGee,WR,Jackson State,UAlbany,2024-04-16T15:37:00.000Z,,3.0,Immediate
2024,Justice,Cross,LB,Florida Atlantic,Murray State,2024-04-27T21:25:00.000Z,,3.0,Immediate
2024,Dijon,Jennings,QB,Akron,Weber State,2023-12-04T14:11:00.000Z,,3.0,Immediate
2024,KZ,Adams,RB,Georgia State,South Carolina State,2023-12-04T14:18:00.000Z,,3.0,Immediate
2024,Willie,Moise,DL,Coastal Carolina,,2024-04-16T16:25:00.000Z,,3.0,Immediate
2024,Kanious,Vaughn,EDGE,Utah,,2024-04-26T20:41:00.000Z,0.86,3.0,Immediate
2024,Ramon,Brown,RB,Maryland,,2023-12-11T21:39:00.000Z,,4.0,Immediate
2024,Jymetre,Hester,WR,Florida Atlantic,,2023-12-13T16:20:00.000Z,,3.0,Immediate
2024,Chace,Biddle,S,TCU,Trinity Valley C.C.,2023-12-05T00:06:00.000Z,,4.0,Immediate
2024,Vontrell,Chairse,EDGE,Toledo,Southern Illinois,2024-04-16T16:23:00.000Z,,3.0,Immediate
2024,Anquan,Willis,RB,Texas Tech,,2024-04-16T16:21:00.000Z,,4.0,Immediate
2024,Viontay,Robinson,DL,UTEP,,2024-04-16T15:44:00.000Z,,2.0,Immediate
2024,Austin,Gonzalez,QB,Southern Miss,Colorado School Of Mines,2024-04-16T15:38:00.000Z,,2.0,Immediate
2024,Trey,Bixby,DL,Minnesota,Minnesota Duluth,2024-04-16T15:31:00.000Z,,4.0,Immediate
2024,Nate,Glantz,QB,McNeese,Lindenwood,2024-03-27T05:00:00.000Z,,,Immediate
2024,Shamar,Garrett,RB,San José State,Utah Tech,2024-04-17T22:48:00.000Z,,3.0,Immediate
2024,Easton,Kilty,OT,North Dakota,Kansas State,2023-11-28T01:12:00.000Z,0.9,4.0,Immediate
2024,Tyler,Van Dyke,QB,Miami,Wisconsin,2023-11-28T01:45:00.000Z,0.9,4.0,Immediate
2024,Zeke,Correll,IOL,Notre Dame,NC State,2023-11-27T23:15:00.000Z,0.89,3.0,Immediate
2024,Sam,Martin Jr.,S,Temple,Wagner,2024-04-16T15:23:00.000Z,,3.0,Immediate
2024,Cade,McConnell,IOL,Minnesota,Vanderbilt,2024-04-16T14:45:00.000Z,,3.0,Immediate
2024,Rico,Arnold,WR,Georgia State,,2023-12-04T19:19:00.000Z,,2.0,Immediate
2024,Marvin,Scott III,RB,Florida Atlantic,,2024-04-16T15:14:00.000Z,,3.0,Immediate
2024,DC,Tabscott,QB,New Mexico,North Alabama,2024-04-16T14:36:00.000Z,,3.0,Immediate
2024,Derrick,Shepard Jr.,DL,Cincinnati,UAB,2024-04-16T12:43:00.000Z,,3.0,Immediate
2024,Justin,Brown,WR,Georgia Tech,Western Kentucky,2024-04-16T12:37:00.000Z,,3.0,Immediate
2024,Charlie,Ham,K,Duke,Georgia,2023-11-30T22:59:00.000Z,,2.0,Immediate
2024,Khmori,House,LB,Washington,,2024-01-26T06:37:00.000Z,0.87,3.0,Withdrawn
2024,Brook,Honore Jr.,P,Texas Tech,Arkansas State,2023-12-06T15:18:00.000Z,,,Immediate
2024,J'Wan,Evans,RB,Jacksonville State,Northern Arizona,2024-03-27T05:00:00.000Z,,,Immediate
2024,Tommy,Winton III,WR,East Tennessee State,Tennessee,2024-04-25T21:20:00.000Z,,3.0,Immediate
2024,Blake,Murphy,QB,UL Monroe,,2024-04-16T15:20:00.000Z,,3.0,Immediate
2024,Zach,Blackwood,DL,Colorado,,2023-09-14T15:19:00.000Z,,3.0,Immediate
2024,Charlie,Katarincic,IOL,West Virginia,,2024-04-16T15:17:00.000Z,,3.0,Immediate
2024,Carson,Haggard,QB,Tulane,Abilene Christian,2023-12-04T17:10:00.000Z,,3.0,Immediate
2024,Lawrence,Falatea,EDGE,Washington State,Utah State,2024-04-24T20:39:00.000Z,,3.0,Immediate
2024,Keynan,Higgins,WR,San José State,Colorado State,2024-04-30T05:00:00.000Z,,3.0,Immediate
2024,Cameron,Warchuck,LS,Colorado,Washington,2024-04-22T18:45:00.000Z,,,Immediate
2024,Carnell,Davis,S,Rutgers,Duquesne,2023-12-04T14:11:00.000Z,,3.0,Immediate
2024,Sully,Burns,OT,Tulane,Texas State,2024-04-30T05:00:00.000Z,,2.0,Immediate
2024,Colby,Warkentin,EDGE,Abilene Christian,Sacramento State,2023-12-04T06:00:00.000Z,,3.0,Immediate
2024,Nyjalik,Kelly,EDGE,Miami,UCF,2024-04-16T13:45:00.000Z,0.91,4.0,Immediate
2024,Paul,Fitzgerald,EDGE,Utah State,Utah,2024-04-16T23:13:00.000Z,0.88,3.0,Immediate
2024,Ma'a,Gaoteote,LB,Michigan State,,2024-04-16T15:16:00.000Z,,,Immediate
2024,Jashaud,Stewart,EDGE,Arkansas,,2024-04-16T15:13:00.000Z,0.85,3.0,Immediate
2024,Drew,Perez,OT,South Florida,,2024-04-16T14:44:00.000Z,,3.0,Immediate
2024,Da'Quarise,Brown,DL,Newberry,Georgia State,2023-11-10T22:16:00.000Z,0.83,3.0,Immediate
2024,Eric,Fields,LB,Nebraska,,2024-04-16T14:34:00.000Z,,3.0,Immediate
2024,Jacoby,Mathews,S,Texas A&M,,2024-04-16T13:46:00.000Z,0.88,3.0,Immediate
2024,Kaleb,Barnett,CB,Temple,,2024-04-16T12:16:00.000Z,,3.0,Immediate
2024,Gensley,Auguste,DL,Temple,,2024-04-16T12:15:00.000Z,,3.0,Immediate
2024,Corey,Yeoman,LB,Temple,Hampton,2024-04-16T12:14:00.000Z,,3.0,Immediate
2024,Eric,Reed,CB,Georgia Tech,,2024-04-15T20:23:00.000Z,,4.0,Immediate
2024,Hunter,Roddy,RB,Army,Idaho State,2023-12-04T17:22:00.000Z,,3.0,Immediate
2024,Deeve,Harris,EDGE,Colorado,Marshall,2024-04-15T23:34:00.000Z,,3.0,Immediate
2024,Kevin,Longstreet,CB,Louisville,Texas A&M,2024-04-16T11:56:00.000Z,,,Immediate
2024,Richie,Watts,QB,Buffalo,Cal Poly,2024-04-30T05:00:00.000Z,,2.0,Immediate
2024,Mike,Jarvis,DL,Wisconsin,Liberty,2024-04-25T21:25:00.000Z,,3.0,Immediate
2024,Robert,Johnson,S,North Texas,UT Martin,2023-12-04T15:49:00.000Z,,3.0,Immediate
2024,Yousef,Obeid,K,Michigan State,Missouri State,2024-04-24T20:23:00.000Z,,,Immediate
2024,Destun,Thomas,WR,Memphis,Kennesaw State,2024-04-24T16:11:00.000Z,,3.0,Immediate
2024,Jack,Nickel,TE,Michigan State,UAB,2024-04-23T20:50:00.000Z,,3.0,Immediate
2024,Trayvon,Rudolph,WR,Northern Illinois,,2023-12-04T17:14:00.000Z,,3.0,Withdrawn
2024,Tyler,Chen,IOL,Weber State,San José State,2024-04-16T05:00:00.000Z,,3.0,Immediate
2024,Miles,Davis,WR,BYU,,2023-12-07T06:00:00.000Z,,3.0,Withdrawn
2024,Dontay,Hunter II,DL,Ohio,Prairie View A&M,2024-04-02T05:00:00.000Z,,3.0,Immediate
2024,Chris,Fitzgerald,DL,Youngstown State,James Madison,2024-03-20T00:07:00.000Z,,,Immediate
2024,Rashad,Rochelle,WR,Rutgers,Indiana State,2023-12-04T14:12:00.000Z,,3.0,Immediate
2024,Khalib,Gilmore,LB,Syracuse,Ball State,2024-04-15T05:00:00.000Z,,,Immediate
2024,Aveon,Smith,QB,Miami (OH),Alabama A&M,2023-12-04T19:00:00.000Z,,3.0,Immediate
2024,Branden,Alvarez,WR,San José State,Portland State,2023-12-04T06:00:00.000Z,,3.0,Immediate
2024,Shawn,Harris,WR,Massachusetts,Rhode Island,2023-11-30T15:27:00.000Z,,,Immediate
2024,Quentin,Thomas,WR,Georgia State,Campbell,2024-04-15T22:19:00.000Z,,3.0,Immediate
2024,Tanner,Koziol,TE,Ball State,,2023-12-04T14:36:00.000Z,0.88,3.0,Withdrawn
2024,Omari,Allen,IOL,East Carolina,Hampton,2023-12-04T12:52:00.000Z,,3.0,Immediate
2024,Jaelon,Barbarin,RB,Michigan State,,2024-04-16T12:01:00.000Z,,3.0,Immediate
2024,Joshua,Ficklin,RB,Illinois State,,2024-04-16T11:48:00.000Z,,,Immediate
2024,Tajae,Broadie,TE,Old Dominion,,2024-04-16T10:26:00.000Z,,3.0,Immediate
2024,JeCareon,Lathan,CB,Old Dominion,,2024-04-06T05:00:00.000Z,,3.0,Immediate
2024,Tae'Shaun,Johnson,WR,Bowling Green,Lake Erie,2024-04-15T15:20:00.000Z,,3.0,Immediate
2024,Brandon,Guzman,CB,Colorado State,Campbell,2024-04-23T17:23:00.000Z,,3.0,Immediate
2024,Upton,Bellenfant,K,Alabama,Buffalo,2024-04-25T22:05:00.000Z,,,Immediate
2024,Jaden,Moore,LB,Tulsa,UT Martin,2023-12-04T17:18:00.000Z,,3.0,Immediate
2024,Jared,Zirkel,K,Georgia,Texas A&M,2023-12-05T15:06:00.000Z,,2.0,Immediate
2024,Delaney,Crawford,WR,Virginia,Ohio,2024-05-02T14:08:00.000Z,,3.0,Immediate
2024,Jasiah,Williams,WR,Richmond,Stony Brook,2024-01-16T06:00:00.000Z,,,Immediate
2024,Ender,Aguilar,OT,California,Tulsa,2024-04-23T18:24:00.000Z,,3.0,Immediate
2024,Quan,Peterson,CB,Syracuse,Coastal Carolina,2024-04-16T19:20:00.000Z,,3.0,Immediate
2024,Malin,White,EDGE,Cornell,Buffalo,2023-11-12T06:00:00.000Z,,,Immediate
2024,Joseph,Solomon,IOL,App State,,2023-12-22T21:40:00.000Z,,2.0,Immediate
2024,Aramoni,Rhone,TE,Ohio,Arkansas-Pine Bluff,2023-12-04T21:12:00.000Z,,3.0,Immediate
2024,Ebon,Person,LB,Anderson,Indiana,2023-11-18T06:00:00.000Z,,2.0,Immediate
2024,Jordan,Reagan,CB,Oklahoma State,Marshall,2024-05-03T17:43:00.000Z,,3.0,Immediate
2024,Travis,Collier,CB,Jacksonville State,North Alabama,2024-04-23T18:25:00.000Z,,2.0,Immediate
2024,Tyjon,Jones,S,Youngstown State,UAB,2024-04-19T05:00:00.000Z,,,Immediate
2024,Dallas,Sims,WR,Minnesota,Old Dominion,2024-05-01T00:30:00.000Z,,3.0,Immediate
2024,Trenilyas,Tatum,LB,Georgia Tech,,2023-12-28T06:00:00.000Z,,3.0,Withdrawn
2024,Steele,Wasel,QB,Akron,Oklahoma,2024-04-30T16:20:00.000Z,,2.0,Immediate
2024,Jason,Scott,CB,Boston College,Delaware,2023-11-29T02:15:00.000Z,,3.0,Immediate
2024,Kaden,Schickel,LS,James Madison,Michigan State,2023-12-05T01:37:00.000Z,,,Immediate
2024,Beau,Gardner,LS,UCLA,Georgia,2023-12-20T17:11:00.000Z,,3.0,Immediate
2024,Matthew,Shipley,K,Hawai'i,Arkansas,2023-12-04T15:15:00.000Z,,2.0,Immediate
2024,Micah,Kelly,RB,Toledo,Samford,2023-12-04T17:18:00.000Z,,3.0,Immediate
2024,Myles,Burkett,PRO,Wisconsin,UAlbany,2023-12-04T15:44:00.000Z,,3.0,Immediate
2024,Damon,Miller,S,UAB,Samford,2023-12-04T17:17:00.000Z,,2.0,Immediate
2024,Michael,Erhart,LB,Oregon State,,2024-04-15T01:07:00.000Z,,3.0,Immediate
2024,Max,Hoskins,P,Washington State,,2024-05-02T21:09:00.000Z,,,Immediate
2024,NaQuari,Rogers,RB,Campbell,New Mexico,2024-04-17T05:00:00.000Z,,,Immediate
2024,Isaiah,Norris,CB,South Carolina,North Carolina Central,2023-12-04T17:05:00.000Z,,3.0,Immediate
2024,Trevor,Hardy,S,Memphis,Austin Peay,2024-04-24T20:20:00.000Z,,3.0,Immediate
2024,Kamryn,Farrar,LB,SMU,,2023-12-08T14:30:00.000Z,,3.0,Immediate
2024,Mehki,Wall,WR,Duke,North Carolina Central,2024-04-24T15:54:00.000Z,,3.0,Immediate
2024,Griffin,Moore,TE,Illinois,Texas State,2024-04-23T20:45:00.000Z,,3.0,Immediate
2024,Sosefo,Moeaki,DL,Nevada,Portland State,2024-04-23T18:04:00.000Z,,2.0,Immediate
2024,Jason,Harris,EDGE,Marshall,,2024-05-01T14:46:00.000Z,,4.0,Immediate
2024,Junior,Uzebu,OT,Vanderbilt,South Florida,2024-01-04T19:44:00.000Z,,3.0,Immediate
2024,Caleb,Krings,OG,Elon,Duke,2024-03-23T16:49:00.000Z,,,Immediate
2024,Poukesi,Vakauta,DL,Utah State,Colorado State,2024-03-01T06:00:00.000Z,,3.0,Immediate
2024,Kivon,Wright,DL,Boise State,Kilgore J.C.,2023-12-05T01:46:00.000Z,,3.0,Immediate
2024,Terrell,Allen,DL,Tennessee State,Tulane,2024-05-01T05:00:00.000Z,,,Immediate
2024,Victory,Johnson,LB,Colorado,Cal Poly,2024-04-30T09:17:00.000Z,,3.0,Immediate
2024,Marcus,Miller,OT,UNLV,Middle Tennessee,2024-04-12T01:06:00.000Z,,3.0,Immediate
2024,Omari,Philyaw,CB,App State,Tennessee Tech,2024-04-16T15:53:00.000Z,,3.0,Immediate
2024,Brayden,Hall,CB,Notre Dame College,Coastal Carolina,2024-02-29T06:00:00.000Z,,,Immediate
2024,Jeremiah,McCrimmon,OT,Colorado,,2023-12-20T18:29:00.000Z,,,Immediate
2024,Aidan,Laros,P,UT Martin,Kentucky,2024-04-24T14:08:00.000Z,,,Immediate
2024,Jamoni,Jones,RB,New Mexico State,Vanderbilt,2024-04-13T21:31:00.000Z,,3.0,Immediate
2024,Corey,Wren,RB,TCU,UTEP,2024-02-28T06:00:00.000Z,,4.0,Immediate
2024,Josh,McCarty,S,Eastern Michigan,Pittsburgh,2024-04-17T18:43:00.000Z,,2.0,Immediate
2024,Jordan,Shaw,CB,Indiana,Arizona,2023-12-05T17:32:00.000Z,0.89,3.0,Immediate
2024,Bryston,Dixon,DL,Georgia Tech,South Alabama,2023-12-15T16:01:00.000Z,0.82,3.0,Immediate
2024,Muwaffaq,Parkman,RB,Syracuse,,2024-04-12T19:36:00.000Z,0.84,3.0,Immediate
2024,Jalen,Jackson,LB,Georgia Southern,,2024-04-12T16:35:00.000Z,,2.0,Immediate
2024,Keith,Wheeler,WR,Tulsa,,2023-12-04T16:53:00.000Z,,3.0,Immediate
2024,Ashton,Schumann,WR,Tulsa,Central Oklahoma,2023-12-04T16:53:00.000Z,,3.0,Immediate
2024,Chauncey,Logan,CB,James Madison,,2023-12-05T01:45:00.000Z,,,Withdrawn
2024,Trey,Laing,EDGE,Indiana,Eastern Michigan,2024-03-26T11:56:00.000Z,,,Immediate
2024,Will,Prendergast,DL,Florida International,Colorado State,2024-01-11T06:00:00.000Z,,,Immediate
2024,Eian,Pugh,WR,Illinois,Ohio,2024-04-12T11:33:00.000Z,,3.0,Immediate
2024,Brayden,Dorman,QB,Arizona,,2024-01-15T22:38:00.000Z,,4.0,Withdrawn
2024,Willie,Gaines,WR,Colorado,Murray State,2024-01-03T03:10:00.000Z,,3.0,Immediate
2024,Marquez,Bell,WR,Old Dominion,Florida A&M,2023-12-04T22:51:00.000Z,,3.0,Immediate
2024,Quinn,Murphy,OT,Notre Dame,Western Michigan,2024-02-08T06:00:00.000Z,,,Immediate
2024,Nick,Nash,WR,San José State,,2024-01-23T06:00:00.000Z,0.9,4.0,Withdrawn
2024,Khris,Bogle,EDGE,Michigan State,,2023-12-09T15:27:00.000Z,,4.0,Withdrawn
2024,Jamoi,Mayes,WR,Chattanooga,UAB,2023-12-10T06:00:00.000Z,,3.0,Immediate
2024,Princely,Umanmielen,EDGE,Florida,Ole Miss,2023-12-06T17:47:00.000Z,0.94,4.0,Immediate
2024,Jaret,Frantz,WR,Toledo,Edinboro University,2023-12-06T18:44:00.000Z,,3.0,Immediate
2024,Tackett,Curtis,LB,USC,Wisconsin,2023-12-19T02:10:00.000Z,0.92,4.0,Immediate
2024,Kaleb,Hutchinson,S,Coastal Carolina,Mercer,2023-12-04T16:52:00.000Z,,2.0,Immediate
2024,Davis,Beville,QB,Oklahoma,South Carolina,2023-12-23T21:33:00.000Z,,3.0,Immediate
2024,Elijah,Reed,CB,Kentucky,Akron,2023-12-11T19:24:00.000Z,,3.0,Immediate
2024,Matthew,Golden,WR,Houston,Texas,2023-12-07T16:48:00.000Z,0.92,4.0,Immediate
2024,Jai,Eugene Jr.,S,Tulane,Western Kentucky,2024-04-25T22:01:00.000Z,,3.0,Immediate
2024,Jalen,Walthall,WR,Hawai'i,Incarnate Word,2023-12-05T15:04:00.000Z,,3.0,Immediate
2024,Kareem,Burke,WR,Florida A&M,Arkansas-Pine Bluff,2024-04-16T21:51:00.000Z,,3.0,Immediate
2024,Keon,Sabb,S,Michigan,Alabama,2024-02-16T06:00:00.000Z,0.92,4.0,Immediate
2024,Kaden,Sutton,DL,Iowa State,Wayne State,2023-12-07T21:03:00.000Z,,,Immediate
2024,Landon,Samson,WR,South Carolina,,2023-12-04T20:14:00.000Z,,3.0,Immediate
2024,Dante,Dowdell,RB,Oregon,Nebraska,2023-12-15T19:02:00.000Z,0.9,4.0,Immediate
2024,Pearson,Toomey,OT,Furman,,2023-12-13T14:16:00.000Z,0.86,3.0,Immediate
2024,Justin,Lynch,CB,Bowling Green,,2024-04-16T14:48:00.000Z,,,Immediate
2024,Victor,Pless,CB,Minnesota,Mercer,2024-04-22T23:33:00.000Z,,3.0,Immediate
2024,Jonah,Jensen,S,Air Force,Hillsdale College,2023-12-04T16:50:00.000Z,,,Immediate
2024,Wahkeem,Roman,IOL,Notre Dame College,Delaware,2024-03-01T11:07:00.000Z,,2.0,Immediate
2024,Malick,Meiga,WR,Penn State,Coastal Carolina,2024-04-16T22:41:00.000Z,,3.0,Immediate
2024,Carsen,Ryan,TE,UCLA,Utah,2023-12-04T16:51:00.000Z,0.9,4.0,Immediate
2024,Chandler,Rogers,QB,North Texas,California,2023-12-05T21:08:00.000Z,0.89,3.0,Immediate
2024,Tyler,Bride,CB,Minnesota,Jacksonville State,2024-01-23T20:50:00.000Z,,3.0,Immediate
2024,Drew,Cassens,TE,Northern Illinois,Butler,2024-04-25T21:47:00.000Z,,,Immediate
2024,Tommy,McIntosh,WR,Wisconsin,Central Michigan,2024-04-25T17:31:00.000Z,,3.0,Immediate
2024,Ezeriah,Anderson,WR,Campbell,UConn,2024-04-16T19:50:00.000Z,,3.0,Immediate
2024,Marquis,Montgomery,TE,California,BYU,2024-04-24T16:28:00.000Z,,3.0,Immediate
2024,Rykin,Maxwell,WR,James Madison,Murray State,2024-04-26T05:00:00.000Z,,,Immediate
2024,Drew,Wilson,LS,Michigan State,Western Kentucky,2024-04-23T18:16:00.000Z,,,Immediate
2024,Terrance,Caldwell,IOL,Cornell,Weber State,2023-11-06T06:00:00.000Z,,3.0,Immediate
2024,Hayden,Pulis,OT,Fresno State,Central Oklahoma,2023-12-04T22:33:00.000Z,,3.0,Immediate
2024,Tailique,Williams,WR,Georgia State,,2024-01-16T20:30:00.000Z,0.87,3.0,Immediate
2024,Dylan,Davis,IOL,Illinois,Marshall,2024-04-02T11:34:00.000Z,,,Immediate
2024,Alfonzo,Allen,S,Baylor,,2023-12-08T17:58:00.000Z,,3.0,Immediate
2024,Nick,Mosley,RB,Bowling Green,,2023-12-06T18:05:00.000Z,,3.0,Immediate
2024,Bryce,Kissi,WR,Rutgers,,2023-12-05T22:06:00.000Z,,,Immediate
2024,Daejuan,Thompson,LB,NC State,Garden City C.C. ,2023-12-13T19:15:00.000Z,,3.0,Immediate
2024,LaDarrius,Bishop,CB,Arkansas,UNLV,2024-01-12T06:00:00.000Z,0.83,3.0,Immediate
2024,Kalvyn,Crummie,LB,Army,Murray State,2023-12-04T16:41:00.000Z,,,Immediate
2024,Adam,Mihalek,K,Florida,,2023-12-04T16:40:00.000Z,,,Immediate
2024,Aaron,Willis,LB,Houston,Delaware State,2023-12-07T14:36:00.000Z,,4.0,Immediate
2024,Elijah,Canion,WR,Purdue,Liberty,2024-01-03T22:05:00.000Z,,3.0,Immediate
2024,Adryan,Lara,QB,Kansas State,Louisiana,2023-12-04T16:29:00.000Z,,3.0,Immediate
2024,Ryan,Smith,EDGE,Duke,,2023-12-21T15:13:00.000Z,,3.0,Withdrawn
2024,Clyde,Washington,LB,Purdue,Utah State,2024-04-24T20:18:00.000Z,,2.0,Immediate
2024,Artis,Cole,WR,Fresno State,UL Monroe,2024-05-05T13:55:00.000Z,,2.0,Immediate
2024,Kameron,Hawkins,LS,Arizona,Colorado,2024-04-23T19:37:00.000Z,,2.0,Immediate
2024,Ty,Gordon,DL,Syracuse,William & Mary,2024-04-23T17:58:00.000Z,,3.0,Immediate
2024,Dominic,Boyd,OT,Alabama State,Georgia Southern,2024-04-16T13:45:00.000Z,,,Immediate
2024,Rodney,Green Jr.,DL,North Texas,Northern Iowa,2024-04-16T01:37:00.000Z,,2.0,Immediate
2024,Donovan,Green,DL,Northwestern State,Eastern Michigan,2024-05-01T19:24:00.000Z,,,Immediate
2024,Dontavius,Burrows,LB,Texas State,UL Monroe,2024-04-06T05:00:00.000Z,,3.0,Immediate
2024,Jamie,Felix,RB,Georgia Tech,,2023-12-04T18:19:00.000Z,,3.0,Withdrawn
2024,Matt,Lawson,DL,Northwestern,New Mexico State,2023-11-30T17:57:00.000Z,,3.0,Immediate
2024,JJ,Henry,WR,Ole Miss,Abilene Christian,2023-12-12T00:18:00.000Z,,3.0,Immediate
2024,Nijel,McGriff,DL,Louisiana,,2023-12-18T17:48:00.000Z,,3.0,Immediate
2024,Thaiu,Jones-Bell,WR,Alabama,,2023-12-04T22:05:00.000Z,,4.0,Immediate
2024,Rian,Davis,LB,UCF,,2024-04-03T22:07:00.000Z,0.85,3.0,Immediate
2024,Dezz,Ricks,CB,Alabama,Texas A&M,2024-01-13T17:14:00.000Z,0.94,4.0,Immediate
2024,Rocky,Shields,DL,Washington State,Carroll College,2023-12-04T19:44:00.000Z,,3.0,Immediate
2024,Reece,Atteberry,DL,Michigan,,2024-01-30T06:00:00.000Z,,3.0,Immediate
2024,Daisjaun,Mercer,S,Miami (OH),,2023-12-05T21:09:00.000Z,,2.0,Immediate
2024,Jared,White,P,Western Kentucky,Tarleton State,2023-12-05T22:15:00.000Z,,,Immediate
2024,Josh,Berry,RB,Texas State,,2023-12-04T19:11:00.000Z,,3.0,Immediate
2024,Andrew,Milek,IOL,USC,,2023-12-13T14:13:00.000Z,,3.0,Immediate
2024,Collin,Dunn,LB,Kansas State,Itawamba C.C.,2023-12-04T19:25:00.000Z,,3.0,Immediate
2024,Niles,King,DL,Grand Valley State University,,2023-12-11T17:17:00.000Z,,,Immediate
2024,Javion,Posey,WR,Florida Atlantic,,2023-12-11T22:19:00.000Z,,3.0,Immediate
2024,Jalen,Huff,S,Florida Atlantic,,2023-12-01T18:20:00.000Z,,3.0,Immediate
2024,Demetrius,Knight Jr.,LB,Charlotte,South Carolina,2024-01-01T06:00:00.000Z,0.91,4.0,Immediate
2024,Aidan,Bitter,WR,Iowa State,,2024-04-04T22:23:00.000Z,,3.0,Immediate
2024,Lovie,Jenkins,S,Florida A&M,,2024-04-04T19:19:00.000Z,,3.0,Immediate
2024,Mason,McHugh,QB,App State,Butler C.C.,2024-04-03T22:20:00.000Z,,3.0,Immediate
2024,Amaad,Foston,RB,Virginia,Hampton,2023-12-04T14:00:00.000Z,,3.0,Immediate
2024,Ethan,Pouncey,CB,Florida,Georgia Southern,2024-04-25T18:00:00.000Z,,4.0,Immediate
2024,Ashton,Wolff,K,Colorado State,,2023-12-20T17:01:00.000Z,,2.0,Immediate
2024,Sam,Mason Jr.,S,Oregon State,Abilene Christian,2024-04-24T23:47:00.000Z,,3.0,Immediate
2024,Kristian,Phillips,IOL,Michigan State,,2023-12-09T20:16:00.000Z,,3.0,Withdrawn
2024,Dylan,Early,S,New Mexico State,,2023-12-25T04:03:00.000Z,,2.0,Withdrawn
2024,Tyrese,Chambers,WR,Maryland,,2023-12-20T23:30:00.000Z,,,Immediate
2024,Devin,Clark,S,Virginia,East Mississippi C.C.,2023-11-30T02:01:00.000Z,,3.0,Immediate
2024,Exavious,Reed,TE,Southern Miss,Tennessee State,2024-04-30T05:00:00.000Z,,3.0,Immediate
2024,Derrian,Brown,RB,Texas,,2024-04-02T20:01:00.000Z,,4.0,Immediate
2024,Dylan,Rollins,OT,BYU,Montana State,2023-12-11T21:03:00.000Z,,3.0,Immediate
2024,S'Maje,Burrell,LB,Texas,,2024-04-11T23:15:00.000Z,0.85,3.0,Immediate
2024,Javon,Gantt,WR,Central Michigan,,2023-12-12T15:18:00.000Z,,3.0,Immediate
2024,Ethan,Barr,LB,Vanderbilt,Washington,2023-12-04T13:19:00.000Z,0.86,3.0,Immediate
2024,DeAnthony,Becton,CB,Central Michigan,,2023-12-04T13:05:00.000Z,,2.0,Immediate
